collection,judge,budget_full_eq,eps,method,draw,pilot,v_pilot,v_pilot_ref,slack_pilot,n_queries,cand
trec-covid,rr,30,0.01,active_cv,8,1687,0.16875804595138805,0.28422285045544005,0.07345629665609384,50,1
trec-covid,rr,30,0.01,weighted_cvl,8,1687,0.1603693594562295,0.28422285045544005,0.07345629665609384,50,1
trec-covid,rr,30,0.01,uniform,9,1692,2.0217963205456413,0.35312658777230865,0.07814695679283534,50,1
trec-covid,rr,30,0.01,uniform_nz,9,1692,1.0760015708275206,0.35312658777230865,0.07814695679283534,50,1
trec-covid,rr,30,0.01,weighted,9,1692,0.35312658777230865,0.35312658777230865,0.07814695679283534,50,1
trec-covid,rr,30,0.01,active_judge,9,1692,0.8031546078833379,0.35312658777230865,0.07814695679283534,50,1
trec-covid,rr,30,0.01,strat_pilot,9,1692,0.372580674692763,0.35312658777230865,0.07814695679283534,50,1
trec-covid,rr,30,0.01,weighted_cv,9,1692,0.12738118355208453,0.35312658777230865,0.07814695679283534,50,1
trec-covid,rr,30,0.01,active_cv,9,1692,0.15972875422703292,0.35312658777230865,0.07814695679283534,50,1
trec-covid,rr,30,0.01,weighted_cvl,9,1692,0.25114863812169724,0.35312658777230865,0.07814695679283534,50,1
trec-covid,rr,30,0.01,uniform,10,1702,0.9820129291637493,0.3361591922501267,0.04062801281912561,50,1
trec-covid,rr,30,0.01,uniform_nz,10,1702,0.5447582713014161,0.3361591922501267,0.04062801281912561,50,1
trec-covid,rr,30,0.01,weighted,10,1702,0.3361591922501267,0.3361591922501267,0.04062801281912561,50,1
trec-covid,rr,30,0.01,active_judge,10,1702,0.7991254012759295,0.3361591922501267,0.04062801281912561,50,1
trec-covid,rr,30,0.01,strat_pilot,10,1702,0.33632317487049346,0.3361591922501267,0.04062801281912561,50,1
trec-covid,rr,30,0.01,weighted_cv,10,1702,0.13464686855544405,0.3361591922501267,0.04062801281912561,50,1
trec-covid,rr,30,0.01,active_cv,10,1702,0.18366617614197822,0.3361591922501267,0.04062801281912561,50,1
